------------------------------------------------------------------
  Running MRIQC version 24.1.0.dev15+g9586c867.d20240825
  ----------------------------------------------------------------

  NOTICE
  Copyright © The NiPreps Developers.
  
  This product includes software developed by
  the NiPreps Community (https://nipreps.org/).
  
  Portions of this software were developed at the Department of
  Psychology at Stanford University, Stanford, CA, US.
  
  This software contains code ultimately derived from the
  PCP Quality Assessment Protocol (QAP;
  http://preprocessed-connectomes-project.org/quality-assessment-protocol)
  by C. Craddock, S. Giavasis, D. Clark, Z. Shezhad, and J. Pellman.
  
  This software is also distributed as a Docker container image.
  The bootstrapping file for the image ("Dockerfile") is licensed
  under the MIT License.

  ----------------------------------------------------------------

  * BIDS dataset path: /data/datasets/bootcamp/bids.
  * Output folder: /data/derivatives/bootcamp-geneva/mriqc-24.0.2.
  * Analysis levels: ['participant'].
------------------------------------------------------------------

2024-08-27 14:34:57 | IMPORTANT | mriqc            | Extracting metadata and entities for 10 input runs of modality 't1w'...
2024-08-27 14:59:07 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.brain_tissue_segmentation.format_tpm_names" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/brain_tissue_segmentation/195abf2324e04ae7ff3c6fed30a3f1710275629c/format_tpm_names".
2024-08-27 14:59:07 | INFO     | nipype.workflow  | [Node] Executing "Enhance" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:59:07 | INFO     | nipype.workflow  | [Node] Executing "format_tpm_names" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:59:08 | INFO     | niworkflows      | Successful spatial normalization (retry #1).
2024-08-27 14:59:08 | INFO     | nipype.workflow  | [Node] Finished "Enhance", elapsed time 1.683253s.
2024-08-27 14:59:08 | INFO     | nipype.workflow  | [Node] Finished "ComputeQI2", elapsed time 13.801571s.
2024-08-27 14:59:09 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.Grad" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/HeadMaskWorkflow/195abf2324e04ae7ff3c6fed30a3f1710275629c/Grad".
2024-08-27 14:59:09 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.apply_mask" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/HeadMaskWorkflow/195abf2324e04ae7ff3c6fed30a3f1710275629c/apply_mask".
2024-08-27 14:59:09 | INFO     | nipype.workflow  | [Node] Executing "apply_mask" <niworkflows.interfaces.nibabel.ApplyMask>
2024-08-27 14:59:09 | INFO     | nipype.workflow  | [Node] Executing "Grad" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:59:09 | INFO     | nipype.workflow  | [Node] Finished "apply_mask", elapsed time 0.590973s.
2024-08-27 14:59:09 | INFO     | niworkflows      | Report - setting fixed (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/449cc76aaa167559c5884072b89b5b99f1b248b5/SpatialNormalization/fixed_masked.nii.gz) and moving (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/449cc76aaa167559c5884072b89b5b99f1b248b5/SpatialNormalization/ants_t1_to_mni_Warped.nii.gz) images
2024-08-27 14:59:09 | INFO     | niworkflows      | Generating visual report
2024-08-27 14:59:09 | INFO     | nipype.workflow  | [Node] Finished "format_tpm_names", elapsed time 2.740589s.
2024-08-27 14:59:12 | INFO     | nipype.workflow  | [Node] Finished "Grad", elapsed time 3.660573s.
2024-08-27 14:59:13 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.GradientThreshold" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/HeadMaskWorkflow/195abf2324e04ae7ff3c6fed30a3f1710275629c/GradientThreshold".
2024-08-27 14:59:13 | INFO     | nipype.workflow  | [Node] Executing "GradientThreshold" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:59:14 | INFO     | nipype.workflow  | [Node] Finished "GradientThreshold", elapsed time 32.224915s.
2024-08-27 14:59:17 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.AirMaskWorkflow.ArtifactMask" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/AirMaskWorkflow/8750476f108d492831d9900e0c0165e58fad615e/ArtifactMask".
2024-08-27 14:59:17 | INFO     | nipype.workflow  | [Node] Executing "ArtifactMask" <mriqc.interfaces.anatomical.ArtifactMask>
2024-08-27 14:59:21 | INFO     | nipype.workflow  | [Node] Finished "ArtifactMask", elapsed time 4.00654s.
2024-08-27 14:59:23 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.provenance" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/ComputeIQMs/8750476f108d492831d9900e0c0165e58fad615e/provenance".
2024-08-27 14:59:23 | INFO     | nipype.workflow  | [Node] Executing "provenance" <mriqc.interfaces.reports.AddProvenance>
2024-08-27 14:59:23 | INFO     | nipype.workflow  | [Node] Finished "provenance", elapsed time 0.179411s.
2024-08-27 14:59:23 | INFO     | nipype.workflow  | [Node] Finished "SpatialNormalization", elapsed time 33.731495s.
2024-08-27 14:59:23 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.ComputeQI2" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/ComputeIQMs/8750476f108d492831d9900e0c0165e58fad615e/ComputeQI2".
2024-08-27 14:59:23 | INFO     | nipype.workflow  | [Node] Executing "ComputeQI2" <mriqc.interfaces.anatomical.ComputeQI2>
2024-08-27 14:59:25 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.pre_n4" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/pre_n4".
2024-08-27 14:59:25 | INFO     | nipype.workflow  | [Node] Executing "pre_n4" <nipype.interfaces.ants.segmentation.N4BiasFieldCorrection>
2024-08-27 14:59:27 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/449cc76aaa167559c5884072b89b5b99f1b248b5/tpms_std2t1w/mapflow/_tpms_std2t1w0".
2024-08-27 14:59:27 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w1" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/449cc76aaa167559c5884072b89b5b99f1b248b5/tpms_std2t1w/mapflow/_tpms_std2t1w1".
2024-08-27 14:59:27 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w2" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/449cc76aaa167559c5884072b89b5b99f1b248b5/tpms_std2t1w/mapflow/_tpms_std2t1w2".
2024-08-27 14:59:27 | INFO     | nipype.workflow  | [Node] Executing "_tpms_std2t1w0" <niworkflows.interfaces.fixes.FixHeaderApplyTransforms>
2024-08-27 14:59:27 | INFO     | nipype.workflow  | [Node] Executing "_tpms_std2t1w2" <niworkflows.interfaces.fixes.FixHeaderApplyTransforms>
2024-08-27 14:59:27 | INFO     | nipype.workflow  | [Node] Executing "_tpms_std2t1w1" <niworkflows.interfaces.fixes.FixHeaderApplyTransforms>
2024-08-27 14:59:29 | INFO     | nipype.workflow  | [Node] Finished "pre_n4", elapsed time 4.52025s.
2024-08-27 14:59:31 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.pre_n4" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/913f5568a8d3bc22fee4c5b3fb6da9abd9be9a6d/pre_n4".
2024-08-27 14:59:31 | INFO     | nipype.workflow  | [Node] Executing "pre_n4" <nipype.interfaces.ants.segmentation.N4BiasFieldCorrection>
2024-08-27 14:59:35 | INFO     | nipype.workflow  | [Node] Finished "pre_n4", elapsed time 4.476131s.
2024-08-27 14:59:36 | INFO     | nipype.workflow  | [Node] Finished "ComputeQI2", elapsed time 13.377037s.
2024-08-27 14:59:37 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.pre_n4" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/24745e42b20d0ec47d2e860f3075d3f2f8c59c84/pre_n4".
2024-08-27 14:59:37 | INFO     | nipype.workflow  | [Node] Executing "pre_n4" <nipype.interfaces.ants.segmentation.N4BiasFieldCorrection>
2024-08-27 14:59:40 | INFO     | nipype.workflow  | [Node] Finished "_tpms_std2t1w1", elapsed time 13.080605s.
2024-08-27 14:59:40 | INFO     | nipype.workflow  | [Node] Finished "_tpms_std2t1w0", elapsed time 13.285541s.
2024-08-27 14:59:40 | INFO     | nipype.workflow  | [Node] Finished "_tpms_std2t1w2", elapsed time 13.408422999999999s.
2024-08-27 14:59:41 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/449cc76aaa167559c5884072b89b5b99f1b248b5/tpms_std2t1w/mapflow/_tpms_std2t1w0".
2024-08-27 14:59:41 | INFO     | nipype.workflow  | [Node] Cached "_tpms_std2t1w0" - collecting precomputed outputs
2024-08-27 14:59:41 | INFO     | nipype.workflow  | [Node] "_tpms_std2t1w0" found cached.
2024-08-27 14:59:41 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w1" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/449cc76aaa167559c5884072b89b5b99f1b248b5/tpms_std2t1w/mapflow/_tpms_std2t1w1".
2024-08-27 14:59:41 | INFO     | nipype.workflow  | [Node] Cached "_tpms_std2t1w1" - collecting precomputed outputs
2024-08-27 14:59:41 | INFO     | nipype.workflow  | [Node] "_tpms_std2t1w1" found cached.
2024-08-27 14:59:41 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w2" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/SpatialNormalization/449cc76aaa167559c5884072b89b5b99f1b248b5/tpms_std2t1w/mapflow/_tpms_std2t1w2".
2024-08-27 14:59:41 | INFO     | nipype.workflow  | [Node] Cached "_tpms_std2t1w2" - collecting precomputed outputs
2024-08-27 14:59:41 | INFO     | nipype.workflow  | [Node] "_tpms_std2t1w2" found cached.
2024-08-27 14:59:41 | INFO     | nipype.workflow  | [Node] Finished "pre_n4", elapsed time 4.613943s.
2024-08-27 14:59:41 | INFO     | nipype.workflow  | [Node] Finished "GradientThreshold", elapsed time 28.710383s.
2024-08-27 14:59:43 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.Enhance" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/HeadMaskWorkflow/449cc76aaa167559c5884072b89b5b99f1b248b5/Enhance".
2024-08-27 14:59:43 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.brain_tissue_segmentation.format_tpm_names" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/brain_tissue_segmentation/449cc76aaa167559c5884072b89b5b99f1b248b5/format_tpm_names".
2024-08-27 14:59:43 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.AirMaskWorkflow.ArtifactMask" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/AirMaskWorkflow/195abf2324e04ae7ff3c6fed30a3f1710275629c/ArtifactMask".
2024-08-27 14:59:43 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.pre_n4" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/61fff1bd048ee54f0992a517acee9a388fd1bf58/pre_n4".
2024-08-27 14:59:43 | INFO     | nipype.workflow  | [Node] Executing "format_tpm_names" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:59:43 | INFO     | nipype.workflow  | [Node] Executing "pre_n4" <nipype.interfaces.ants.segmentation.N4BiasFieldCorrection>
2024-08-27 14:59:43 | INFO     | nipype.workflow  | [Node] Executing "Enhance" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:59:43 | INFO     | nipype.workflow  | [Node] Executing "ArtifactMask" <mriqc.interfaces.anatomical.ArtifactMask>
2024-08-27 14:59:44 | INFO     | nipype.workflow  | [Node] Finished "Enhance", elapsed time 1.830238s.
2024-08-27 14:59:46 | INFO     | nipype.workflow  | [Node] Finished "format_tpm_names", elapsed time 3.280515s.
2024-08-27 14:59:47 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.Grad" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/HeadMaskWorkflow/449cc76aaa167559c5884072b89b5b99f1b248b5/Grad".
2024-08-27 14:59:47 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.apply_mask" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/HeadMaskWorkflow/449cc76aaa167559c5884072b89b5b99f1b248b5/apply_mask".
2024-08-27 14:59:47 | INFO     | nipype.workflow  | [Node] Executing "Grad" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:59:47 | INFO     | nipype.workflow  | [Node] Executing "apply_mask" <niworkflows.interfaces.nibabel.ApplyMask>
2024-08-27 14:59:47 | INFO     | nipype.workflow  | [Node] Finished "ArtifactMask", elapsed time 4.25957s.
2024-08-27 14:59:47 | INFO     | nipype.workflow  | [Node] Finished "apply_mask", elapsed time 0.625041s.
2024-08-27 14:59:47 | INFO     | nipype.workflow  | [Node] Finished "pre_n4", elapsed time 4.647388s.
2024-08-27 14:59:49 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.provenance" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/ComputeIQMs/195abf2324e04ae7ff3c6fed30a3f1710275629c/provenance".
2024-08-27 14:59:49 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.pre_n4" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/7e8f4609877855d5d7181371c10411fc8fd2516e/pre_n4".
2024-08-27 14:59:49 | INFO     | nipype.workflow  | [Node] Executing "pre_n4" <nipype.interfaces.ants.segmentation.N4BiasFieldCorrection>
2024-08-27 14:59:49 | INFO     | nipype.workflow  | [Node] Executing "provenance" <mriqc.interfaces.reports.AddProvenance>
2024-08-27 14:59:49 | INFO     | nipype.workflow  | [Node] Finished "provenance", elapsed time 0.141429s.
2024-08-27 14:59:49 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.ComputeQI2" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/ComputeIQMs/195abf2324e04ae7ff3c6fed30a3f1710275629c/ComputeQI2".
2024-08-27 14:59:49 | INFO     | nipype.workflow  | [Node] Executing "ComputeQI2" <mriqc.interfaces.anatomical.ComputeQI2>
2024-08-27 14:59:50 | INFO     | nipype.workflow  | [Node] Finished "Grad", elapsed time 3.561688s.
2024-08-27 14:59:51 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.GradientThreshold" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/HeadMaskWorkflow/449cc76aaa167559c5884072b89b5b99f1b248b5/GradientThreshold".
2024-08-27 14:59:51 | INFO     | nipype.workflow  | [Node] Executing "GradientThreshold" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 14:59:53 | INFO     | nipype.workflow  | [Node] Finished "pre_n4", elapsed time 4.749261s.
2024-08-27 14:59:55 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.pre_n4" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/a6e2c6ae92205164aa7fe4420b709c4ace78349f/pre_n4".
2024-08-27 14:59:55 | INFO     | nipype.workflow  | [Node] Executing "pre_n4" <nipype.interfaces.ants.segmentation.N4BiasFieldCorrection>
2024-08-27 14:59:59 | INFO     | nipype.workflow  | [Node] Finished "pre_n4", elapsed time 4.656166s.
2024-08-27 15:00:00 | INFO     | nipype.workflow  | [Node] Finished "ComputeQI2", elapsed time 11.172585s.
2024-08-27 15:00:01 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.pre_n4" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/b1070a460fd461ba2e96bf25ce17ecc719863716/pre_n4".
2024-08-27 15:00:01 | INFO     | nipype.workflow  | [Node] Executing "pre_n4" <nipype.interfaces.ants.segmentation.N4BiasFieldCorrection>
2024-08-27 15:00:05 | INFO     | nipype.workflow  | [Node] Finished "pre_n4", elapsed time 4.786107s.
2024-08-27 15:00:07 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.pre_n4" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/82bde57bd4bef35e9a968fb9ce2de6a2af484897/pre_n4".
2024-08-27 15:00:07 | INFO     | nipype.workflow  | [Node] Executing "pre_n4" <nipype.interfaces.ants.segmentation.N4BiasFieldCorrection>
2024-08-27 15:00:12 | INFO     | nipype.workflow  | [Node] Finished "pre_n4", elapsed time 4.955051s.
2024-08-27 15:00:13 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.pre_n4" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/3f1bf774d384ea4904acca0744bad839d73c1197/pre_n4".
2024-08-27 15:00:13 | INFO     | nipype.workflow  | [Node] Executing "pre_n4" <nipype.interfaces.ants.segmentation.N4BiasFieldCorrection>
2024-08-27 15:00:17 | INFO     | nipype.workflow  | [Node] Finished "pre_n4", elapsed time 4.939506s.
2024-08-27 15:00:19 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.pre_n4" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/44569da609f379dbea7ab7e108679b81bbc6a72a/pre_n4".
2024-08-27 15:00:19 | INFO     | nipype.workflow  | [Node] Finished "GradientThreshold", elapsed time 28.006102s.
2024-08-27 15:00:19 | INFO     | nipype.workflow  | [Node] Executing "pre_n4" <nipype.interfaces.ants.segmentation.N4BiasFieldCorrection>
2024-08-27 15:00:21 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.AirMaskWorkflow.ArtifactMask" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/AirMaskWorkflow/449cc76aaa167559c5884072b89b5b99f1b248b5/ArtifactMask".
2024-08-27 15:00:21 | INFO     | nipype.workflow  | [Node] Executing "ArtifactMask" <mriqc.interfaces.anatomical.ArtifactMask>
2024-08-27 15:00:23 | INFO     | nipype.workflow  | [Node] Finished "pre_n4", elapsed time 4.843345s.
2024-08-27 15:00:24 | INFO     | nipype.workflow  | [Node] Finished "ArtifactMask", elapsed time 3.927644s.
2024-08-27 15:00:25 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.synthstrip" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/synthstrip".
2024-08-27 15:00:25 | INFO     | nipype.workflow  | [Node] Executing "synthstrip" <mriqc.interfaces.synthstrip.SynthStrip>
2024-08-27 15:00:27 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.provenance" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/ComputeIQMs/449cc76aaa167559c5884072b89b5b99f1b248b5/provenance".
2024-08-27 15:00:27 | INFO     | nipype.workflow  | [Node] Executing "provenance" <mriqc.interfaces.reports.AddProvenance>
2024-08-27 15:00:28 | INFO     | nipype.workflow  | [Node] Finished "provenance", elapsed time 0.901766s.
2024-08-27 15:00:28 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.ComputeQI2" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/anatMRIQC/ComputeIQMs/449cc76aaa167559c5884072b89b5b99f1b248b5/ComputeQI2".
2024-08-27 15:00:28 | INFO     | nipype.workflow  | [Node] Executing "ComputeQI2" <mriqc.interfaces.anatomical.ComputeQI2>
2024-08-27 15:00:41 | INFO     | nipype.workflow  | [Node] Finished "ComputeQI2", elapsed time 13.6618s.
2024-08-27 15:00:50 | INFO     | nipype.workflow  | [Node] Finished "synthstrip", elapsed time 25.440921s.
2024-08-27 15:00:51 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.synthstrip" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/913f5568a8d3bc22fee4c5b3fb6da9abd9be9a6d/synthstrip".
2024-08-27 15:00:51 | INFO     | nipype.workflow  | [Node] Executing "synthstrip" <mriqc.interfaces.synthstrip.SynthStrip>
2024-08-27 15:00:51 | INFO     | nipype.workflow  | [Node] Setting-up "_ComputeDVARS0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/ComputeIQMs/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/ComputeDVARS/mapflow/_ComputeDVARS0".
2024-08-27 15:00:51 | INFO     | nipype.workflow  | [Node] Executing "_ComputeDVARS0" <nipype.algorithms.confounds.ComputeDVARS>
2024-08-27 15:00:51 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.func_report_wf.dilated_mask" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/dilated_mask".
2024-08-27 15:00:51 | INFO     | nipype.workflow  | [Node] Setting-up "_smoothness0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/ComputeIQMs/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/smoothness/mapflow/_smoothness0".
2024-08-27 15:00:51 | INFO     | nipype.workflow  | [Node] Executing "dilated_mask" <niworkflows.interfaces.morphology.BinaryDilation>
2024-08-27 15:00:51 | INFO     | nipype.workflow  | [Node] Executing "_smoothness0" <nipype.interfaces.afni.utils.FWHMx>
2024-08-27 15:00:51 | INFO     | nipype.workflow  | [Node] Setting-up "_outliers0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/ComputeIQMs/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/outliers/mapflow/_outliers0".
2024-08-27 15:00:51 | INFO     | nipype.workflow  | [Node] Setting-up "_gcor0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/ComputeIQMs/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/gcor/mapflow/_gcor0".
2024-08-27 15:00:51 | INFO     | nipype.workflow  | [Node] Executing "_outliers0" <nipype.interfaces.afni.preprocess.OutlierCount>
2024-08-27 15:00:51 | INFO     | nipype.workflow  | [Node] Setting-up "_PlotMosaicZoomed0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/PlotMosaicZoomed/mapflow/_PlotMosaicZoomed0".
2024-08-27 15:00:51 | INFO     | nipype.workflow  | [Node] Executing "_gcor0" <mriqc.interfaces.transitional.GCOR>
2024-08-27 15:00:51 | INFO     | nipype.workflow  | [Node] Executing "_PlotMosaicZoomed0" <nireports.interfaces.mosaic.PlotMosaic>
2024-08-27 15:00:51 | INFO     | nipype.workflow  | [Node] Finished "dilated_mask", elapsed time 0.134188s.
2024-08-27 15:00:53 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.func_report_wf.subtract_mask" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/subtract_mask".
2024-08-27 15:00:53 | INFO     | nipype.workflow  | [Node] Executing "subtract_mask" <niworkflows.interfaces.morphology.BinarySubtraction>
2024-08-27 15:00:53 | INFO     | nipype.workflow  | [Node] Finished "subtract_mask", elapsed time 0.034718s.
2024-08-27 15:00:53 | INFO     | nipype.workflow  | [Node] Finished "_smoothness0", elapsed time 2.6261989999999997s.
2024-08-27 15:00:54 | INFO     | nipype.workflow  | [Node] Finished "_PlotMosaicZoomed0", elapsed time 3.23944s.
2024-08-27 15:00:55 | INFO     | nipype.workflow  | [Node] Setting-up "_ds_report_zoomed0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/ds_report_zoomed/mapflow/_ds_report_zoomed0".
2024-08-27 15:00:55 | INFO     | nipype.workflow  | [Node] Executing "_ds_report_zoomed0" <mriqc.interfaces.DerivativesDataSink>
2024-08-27 15:00:55 | INFO     | nipype.workflow  | [Node] Finished "_ds_report_zoomed0", elapsed time 0.004025s.
2024-08-27 15:01:02 | INFO     | nipype.workflow  | [Node] Finished "synthstrip", elapsed time 11.685534s.
2024-08-27 15:01:03 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.synthstrip" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/24745e42b20d0ec47d2e860f3075d3f2f8c59c84/synthstrip".
2024-08-27 15:01:03 | INFO     | nipype.workflow  | [Node] Executing "synthstrip" <mriqc.interfaces.synthstrip.SynthStrip>
2024-08-27 15:01:03 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.func_report_wf.dilated_mask" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/913f5568a8d3bc22fee4c5b3fb6da9abd9be9a6d/dilated_mask".
2024-08-27 15:01:03 | INFO     | nipype.workflow  | [Node] Setting-up "_ComputeDVARS0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/ComputeIQMs/913f5568a8d3bc22fee4c5b3fb6da9abd9be9a6d/ComputeDVARS/mapflow/_ComputeDVARS0".
2024-08-27 15:01:03 | INFO     | nipype.workflow  | [Node] Executing "dilated_mask" <niworkflows.interfaces.morphology.BinaryDilation>
2024-08-27 15:01:03 | INFO     | nipype.workflow  | [Node] Executing "_ComputeDVARS0" <nipype.algorithms.confounds.ComputeDVARS>
